2026-05-16T14:30:06.756479 | loop end - sleeping
2026-05-16T14:30:06.757944 | sleeping until next candle
2026-05-16T15:00:05.760377 | loop start
2026-05-16T15:00:06.303907 | TwelveData OK - 240 rows
2026-05-16T15:00:06.313359 | TwelveData fetch completed
2026-05-16T15:00:07.146754 | Binance fetch complete
2026-05-16T15:00:07.171662 | Data ready - 240 rows, last=2026-05-16 15:00:00+05:30
2026-05-16T15:00:07.174045 | data fetched price=77992.14
2026-05-16T15:00:07.174045 | no signal
2026-05-16T15:00:07.175049 | loop end - sleeping
2026-05-16T15:00:07.175049 | sleeping until next candle
2026-05-16T15:30:05.183519 | loop start
2026-05-16T15:30:05.725438 | TwelveData OK - 240 rows
2026-05-16T15:30:05.739932 | TwelveData fetch completed
2026-05-16T15:30:06.502317 | Binance fetch complete
2026-05-16T15:30:06.528549 | Data ready - 240 rows, last=2026-05-16 15:30:00+05:30
2026-05-16T15:30:06.532005 | data fetched price=78064.14
2026-05-16T15:30:06.532005 | no signal
2026-05-16T15:30:06.532005 | loop end - sleeping
2026-05-16T15:30:06.533271 | sleeping until next candle
2026-05-16T16:00:05.543575 | loop start
2026-05-16T16:00:06.233793 | TwelveData OK - 240 rows
2026-05-16T16:00:06.283280 | TwelveData fetch completed
2026-05-16T16:00:07.080157 | Binance fetch complete
2026-05-16T16:00:07.164305 | Data ready - 240 rows, last=2026-05-16 16:00:00+05:30
2026-05-16T16:00:07.185501 | data fetched price=77767.41
2026-05-16T16:00:07.187610 | no signal
2026-05-16T16:00:07.188727 | loop end - sleeping
2026-05-16T16:00:07.194850 | sleeping until next candle
2026-05-16T16:30:05.221420 | loop start
2026-05-16T16:30:05.897902 | TwelveData OK - 240 rows
2026-05-16T16:30:05.932556 | TwelveData fetch completed
2026-05-16T16:30:06.756918 | Binance fetch complete
2026-05-16T16:30:06.823487 | Data ready - 240 rows, last=2026-05-16 16:30:00+05:30
2026-05-16T16:30:06.825857 | data fetched price=78034.26
2026-05-16T16:30:06.826861 | no signal
2026-05-16T16:30:06.828095 | loop end - sleeping
2026-05-16T16:30:06.829131 | sleeping until next candle
2026-05-16T17:00:05.837758 | loop start
2026-05-16T17:00:06.609583 | TwelveData OK - 240 rows
2026-05-16T17:00:06.653688 | TwelveData fetch completed
2026-05-16T17:00:07.748255 | Binance fetch complete
2026-05-16T17:00:07.889890 | Data ready - 240 rows, last=2026-05-16 17:00:00+05:30
2026-05-16T17:00:07.896983 | data fetched price=78081.23
2026-05-16T17:00:07.901075 | no signal
2026-05-16T17:00:07.903358 | loop end - sleeping
2026-05-16T17:00:07.907805 | sleeping until next candle
2026-05-16T17:30:05.958647 | loop start
2026-05-16T17:30:06.794697 | TwelveData OK - 240 rows
2026-05-16T17:30:06.873023 | TwelveData fetch completed
2026-05-16T17:30:07.721448 | Binance fetch complete
2026-05-16T17:30:07.804053 | Data ready - 240 rows, last=2026-05-16 17:30:00+05:30
2026-05-16T17:30:07.810510 | data fetched price=78035.48
2026-05-16T17:30:07.814748 | no signal
2026-05-16T17:30:07.821239 | loop end - sleeping
2026-05-16T17:30:07.825084 | sleeping until next candle
2026-05-16T18:00:05.829474 | loop start
2026-05-16T18:00:06.382221 | TwelveData OK - 240 rows
2026-05-16T18:00:06.394616 | TwelveData fetch completed
2026-05-16T18:00:07.339924 | Binance fetch complete
2026-05-16T18:00:07.370778 | Data ready - 240 rows, last=2026-05-16 18:00:00+05:30
2026-05-16T18:00:07.373066 | data fetched price=77980.28
2026-05-16T18:00:07.374459 | no signal
2026-05-16T18:00:07.376460 | loop end - sleeping
2026-05-16T18:00:07.379939 | sleeping until next candle
2026-05-16T18:30:05.402493 | loop start
2026-05-16T18:30:06.072234 | TwelveData OK - 240 rows
2026-05-16T18:30:06.161849 | TwelveData fetch completed
2026-05-16T18:30:07.001006 | Binance fetch complete
2026-05-16T18:30:07.079304 | Data ready - 240 rows, last=2026-05-16 18:30:00+05:30
2026-05-16T18:30:07.083139 | data fetched price=77977.35
2026-05-16T18:30:07.086050 | no signal
2026-05-16T18:30:07.086050 | loop end - sleeping
2026-05-16T18:30:07.087062 | sleeping until next candle
2026-05-16T19:00:05.088865 | loop start
2026-05-16T19:00:05.603545 | TwelveData OK - 240 rows
2026-05-16T19:00:05.609885 | TwelveData fetch completed
2026-05-16T19:00:06.436026 | Binance fetch complete
2026-05-16T19:00:06.461894 | Data ready - 240 rows, last=2026-05-16 19:00:00+05:30
2026-05-16T19:00:06.464056 | data fetched price=77934.76
2026-05-16T19:00:06.464056 | no signal
2026-05-16T19:00:06.465215 | loop end - sleeping
2026-05-16T19:00:06.465215 | sleeping until next candle
2026-05-16T19:30:05.467493 | loop start
2026-05-16T19:30:06.007007 | TwelveData OK - 240 rows
2026-05-16T19:30:06.030869 | TwelveData fetch completed
2026-05-16T19:30:06.867276 | Binance fetch complete
2026-05-16T19:30:06.904594 | Data ready - 240 rows, last=2026-05-16 19:30:00+05:30
2026-05-16T19:30:06.905778 | data fetched price=77964.62
2026-05-16T19:30:06.906885 | no signal
2026-05-16T19:30:06.906885 | loop end - sleeping
2026-05-16T19:30:06.908030 | sleeping until next candle
2026-05-16T20:00:05.923655 | loop start
2026-05-16T20:00:06.554949 | TwelveData OK - 240 rows
2026-05-16T20:00:06.648187 | TwelveData fetch completed
2026-05-16T20:00:07.521607 | Binance fetch complete
2026-05-16T20:00:07.605909 | Data ready - 240 rows, last=2026-05-16 20:00:00+05:30
2026-05-16T20:00:07.608078 | data fetched price=77973.98
2026-05-16T20:00:07.609077 | no signal
2026-05-16T20:00:07.609077 | loop end - sleeping
2026-05-16T20:00:07.610082 | sleeping until next candle
2026-05-16T20:30:05.616722 | loop start
2026-05-16T20:30:06.190548 | TwelveData OK - 240 rows
2026-05-16T20:30:06.213500 | TwelveData fetch completed
2026-05-16T20:30:07.029411 | Binance fetch complete
2026-05-16T20:30:07.064689 | Data ready - 240 rows, last=2026-05-16 20:30:00+05:30
2026-05-16T20:30:07.067131 | data fetched price=78112.00
2026-05-16T20:30:07.067131 | no signal
2026-05-16T20:30:07.068433 | loop end - sleeping
2026-05-16T20:30:07.069643 | sleeping until next candle
2026-05-16T21:00:05.070370 | loop start
2026-05-16T21:00:05.565675 | TwelveData OK - 240 rows
2026-05-16T21:00:05.575582 | TwelveData fetch completed
2026-05-16T21:00:06.348433 | Binance fetch complete
2026-05-16T21:00:06.361759 | Data ready - 240 rows, last=2026-05-16 21:00:00+05:30
2026-05-16T21:00:06.364949 | data fetched price=78130.69
2026-05-16T21:00:06.364949 | no signal
2026-05-16T21:00:06.366049 | loop end - sleeping
2026-05-16T21:00:06.366049 | sleeping until next candle
2026-05-16T21:30:05.373958 | loop start
2026-05-16T21:30:05.945753 | TwelveData OK - 240 rows
2026-05-16T21:30:05.964281 | TwelveData fetch completed
2026-05-16T21:30:06.787205 | Binance fetch complete
2026-05-16T21:30:06.826610 | Data ready - 240 rows, last=2026-05-16 21:30:00+05:30
2026-05-16T21:30:06.828807 | data fetched price=78179.48
2026-05-16T21:30:06.828807 | no signal
2026-05-16T21:30:06.830186 | loop end - sleeping
2026-05-16T21:30:06.831469 | sleeping until next candle
2026-05-16T22:00:05.838728 | loop start
2026-05-16T22:00:06.416527 | TwelveData OK - 240 rows
2026-05-16T22:00:06.438750 | TwelveData fetch completed
2026-05-16T22:00:07.435607 | Binance fetch complete
2026-05-16T22:00:07.471012 | Data ready - 240 rows, last=2026-05-16 22:00:00+05:30
2026-05-16T22:00:07.473011 | data fetched price=78252.02
2026-05-16T22:00:07.473011 | no signal
2026-05-16T22:00:07.474372 | loop end - sleeping
2026-05-16T22:00:07.474372 | sleeping until next candle
2026-05-16T22:30:05.476248 | loop start
2026-05-16T22:30:06.058736 | TwelveData OK - 240 rows
2026-05-16T22:30:06.099658 | TwelveData fetch completed
2026-05-16T22:30:06.885165 | Binance fetch complete
2026-05-16T22:30:06.941350 | Data ready - 240 rows, last=2026-05-16 22:30:00+05:30
2026-05-16T22:30:06.943631 | data fetched price=78202.65
2026-05-16T22:30:06.944631 | no signal
2026-05-16T22:30:06.944631 | loop end - sleeping
2026-05-16T22:30:06.944631 | sleeping until next candle
2026-05-16T23:00:05.958146 | loop start
2026-05-16T23:00:06.677791 | TwelveData OK - 240 rows
2026-05-16T23:00:06.886458 | TwelveData fetch completed
2026-05-16T23:00:07.665679 | Binance fetch complete
2026-05-16T23:00:07.716247 | Data ready - 240 rows, last=2026-05-16 23:00:00+05:30
2026-05-16T23:00:07.718855 | data fetched price=78252.04
2026-05-16T23:00:07.719960 | no signal
2026-05-16T23:00:07.720959 | loop end - sleeping
2026-05-16T23:00:07.722268 | sleeping until next candle
2026-05-16T23:30:05.736435 | loop start
2026-05-16T23:30:06.340154 | TwelveData OK - 240 rows
2026-05-16T23:30:06.381445 | TwelveData fetch completed
2026-05-16T23:30:07.204869 | Binance fetch complete
2026-05-16T23:30:07.276706 | Data ready - 240 rows, last=2026-05-16 23:30:00+05:30
2026-05-16T23:30:07.279144 | data fetched price=78181.25
2026-05-16T23:30:07.279144 | no signal
2026-05-16T23:30:07.280646 | loop end - sleeping
2026-05-16T23:30:07.280646 | sleeping until next candle
2026-05-17T00:00:05.283049 | loop start
2026-05-17T00:00:06.236538 | Daily BTC performance logged
2026-05-17T00:00:06.706538 | TwelveData OK - 240 rows
2026-05-17T00:00:06.711029 | TwelveData fetch completed
2026-05-17T00:00:07.519463 | Binance fetch complete
2026-05-17T00:00:07.557404 | Data ready - 240 rows, last=2026-05-17 00:00:00+05:30
2026-05-17T00:00:07.560601 | data fetched price=78178.61
2026-05-17T00:00:07.561968 | no signal
2026-05-17T00:00:07.561968 | loop end - sleeping
2026-05-17T00:00:07.565407 | sleeping until next candle
2026-05-17T00:30:05.568621 | loop start
2026-05-17T00:30:06.130037 | TwelveData OK - 240 rows
2026-05-17T00:30:06.157177 | TwelveData fetch completed
2026-05-17T00:30:06.986009 | Binance fetch complete
2026-05-17T00:30:07.038757 | Data ready - 240 rows, last=2026-05-17 00:30:00+05:30
2026-05-17T00:30:07.040013 | data fetched price=78205.04
2026-05-17T00:30:07.041368 | no signal
2026-05-17T00:30:07.041368 | loop end - sleeping
2026-05-17T00:30:07.042480 | sleeping until next candle
2026-05-17T01:00:05.053695 | loop start
2026-05-17T01:00:05.600233 | TwelveData OK - 240 rows
2026-05-17T01:00:05.616989 | TwelveData fetch completed
2026-05-17T01:00:06.415196 | Binance fetch complete
2026-05-17T01:00:06.441314 | Data ready - 240 rows, last=2026-05-17 01:00:00+05:30
2026-05-17T01:00:06.443316 | data fetched price=78241.01
2026-05-17T01:00:06.444549 | no signal
2026-05-17T01:00:06.444549 | loop end - sleeping
2026-05-17T01:00:06.444549 | sleeping until next candle
2026-05-17T01:30:05.448841 | loop start
2026-05-17T01:30:06.070149 | TwelveData OK - 240 rows
2026-05-17T01:30:06.105943 | TwelveData fetch completed
2026-05-17T01:30:06.926332 | Binance fetch complete
2026-05-17T01:30:06.977576 | Data ready - 240 rows, last=2026-05-17 01:30:00+05:30
2026-05-17T01:30:06.979582 | data fetched price=78228.71
2026-05-17T01:30:06.980963 | no signal
2026-05-17T01:30:06.980963 | loop end - sleeping
2026-05-17T01:30:06.982429 | sleeping until next candle
2026-05-17T02:00:05.993911 | loop start
2026-05-17T02:00:06.579025 | TwelveData OK - 240 rows
2026-05-17T02:00:06.614415 | TwelveData fetch completed
2026-05-17T02:00:07.404257 | Binance fetch complete
2026-05-17T02:00:07.454296 | Data ready - 240 rows, last=2026-05-17 02:00:00+05:30
2026-05-17T02:00:07.456687 | data fetched price=78223.86
2026-05-17T02:00:07.456687 | no signal
2026-05-17T02:00:07.457687 | loop end - sleeping
2026-05-17T02:00:07.458686 | sleeping until next candle
2026-05-17T02:30:05.460487 | loop start
2026-05-17T02:30:06.089483 | TwelveData OK - 240 rows
2026-05-17T02:30:06.149660 | TwelveData fetch completed
2026-05-17T02:30:06.914310 | Binance fetch complete
2026-05-17T02:30:06.957972 | Data ready - 240 rows, last=2026-05-17 02:30:00+05:30
2026-05-17T02:30:06.960505 | data fetched price=78224.94
2026-05-17T02:30:06.961505 | no signal
2026-05-17T02:30:06.962506 | loop end - sleeping
2026-05-17T02:30:06.962506 | sleeping until next candle
2026-05-17T03:00:05.977004 | loop start
2026-05-17T03:00:06.574388 | TwelveData OK - 240 rows
2026-05-17T03:00:06.612988 | TwelveData fetch completed
2026-05-17T03:00:07.399169 | Binance fetch complete
2026-05-17T03:00:07.456376 | Data ready - 240 rows, last=2026-05-17 03:00:00+05:30
2026-05-17T03:00:07.459372 | data fetched price=78243.47
2026-05-17T03:00:07.460373 | no signal
2026-05-17T03:00:07.461372 | loop end - sleeping
2026-05-17T03:00:07.461372 | sleeping until next candle
2026-05-17T03:30:05.473756 | loop start
2026-05-17T03:30:06.155054 | TwelveData OK - 240 rows
2026-05-17T03:30:06.209684 | TwelveData fetch completed
2026-05-17T03:30:07.084411 | Binance fetch complete
2026-05-17T03:30:07.127288 | Data ready - 240 rows, last=2026-05-17 03:30:00+05:30
2026-05-17T03:30:07.129314 | data fetched price=78232.96
2026-05-17T03:30:07.129314 | no signal
2026-05-17T03:30:07.130319 | loop end - sleeping
2026-05-17T03:30:07.130319 | sleeping until next candle
2026-05-17T04:00:05.137616 | loop start
2026-05-17T04:00:05.836431 | TwelveData OK - 240 rows
2026-05-17T04:00:05.872120 | TwelveData fetch completed
2026-05-17T04:00:06.654677 | Binance fetch complete
2026-05-17T04:00:06.700414 | Data ready - 240 rows, last=2026-05-17 04:00:00+05:30
2026-05-17T04:00:06.702414 | data fetched price=78238.51
2026-05-17T04:00:06.703849 | no signal
2026-05-17T04:00:06.703849 | loop end - sleeping
2026-05-17T04:00:06.704850 | sleeping until next candle
2026-05-17T04:30:05.712243 | loop start
2026-05-17T04:30:06.314804 | TwelveData OK - 240 rows
2026-05-17T04:30:06.353368 | TwelveData fetch completed
2026-05-17T04:30:07.206983 | Binance fetch complete
2026-05-17T04:30:07.258092 | Data ready - 240 rows, last=2026-05-17 04:30:00+05:30
2026-05-17T04:30:07.259092 | data fetched price=78152.81
2026-05-17T04:30:07.260095 | no signal
2026-05-17T04:30:07.260095 | loop end - sleeping
2026-05-17T04:30:07.261096 | sleeping until next candle
2026-05-17T05:00:05.269172 | loop start
2026-05-17T05:00:05.836807 | TwelveData OK - 240 rows
2026-05-17T05:00:05.856857 | TwelveData fetch completed
2026-05-17T05:00:06.598659 | Binance fetch complete
2026-05-17T05:00:06.635898 | Data ready - 240 rows, last=2026-05-17 05:00:00+05:30
2026-05-17T05:00:06.636896 | data fetched price=78191.78
2026-05-17T05:00:06.637910 | no signal
2026-05-17T05:00:06.637910 | loop end - sleeping
2026-05-17T05:00:06.639024 | sleeping until next candle
2026-05-17T05:30:05.645084 | loop start
2026-05-17T05:30:06.201238 | TwelveData OK - 240 rows
2026-05-17T05:30:06.227617 | TwelveData fetch completed
2026-05-17T05:30:07.081980 | Binance fetch complete
2026-05-17T05:30:07.117081 | Data ready - 240 rows, last=2026-05-17 05:30:00+05:30
2026-05-17T05:30:07.118081 | data fetched price=78144.75
2026-05-17T05:30:07.119081 | no signal
2026-05-17T05:30:07.119081 | loop end - sleeping
2026-05-17T05:30:07.120082 | sleeping until next candle
2026-05-17T06:00:05.130565 | loop start
2026-05-17T06:00:05.661799 | TwelveData OK - 240 rows
2026-05-17T06:00:05.670709 | TwelveData fetch completed
2026-05-17T06:00:06.470772 | Binance fetch complete
2026-05-17T06:00:06.483894 | Data ready - 240 rows, last=2026-05-17 06:00:00+05:30
2026-05-17T06:00:06.486474 | data fetched price=78144.85
2026-05-17T06:00:06.487475 | no signal
2026-05-17T06:00:06.487475 | loop end - sleeping
2026-05-17T06:00:06.488473 | sleeping until next candle
2026-05-17T06:30:05.494944 | loop start
2026-05-17T06:30:06.297078 | TwelveData OK - 240 rows
2026-05-17T06:30:06.329473 | TwelveData fetch completed
2026-05-17T06:30:07.098078 | Binance fetch complete
2026-05-17T06:30:07.142205 | Data ready - 240 rows, last=2026-05-17 06:30:00+05:30
2026-05-17T06:30:07.144205 | data fetched price=77897.23
2026-05-17T06:30:07.144205 | no signal
2026-05-17T06:30:07.145207 | loop end - sleeping
2026-05-17T06:30:07.145207 | sleeping until next candle
2026-05-17T07:00:05.146958 | loop start
2026-05-17T07:00:05.708003 | TwelveData OK - 240 rows
2026-05-17T07:00:05.738650 | TwelveData fetch completed
2026-05-17T07:00:06.475878 | Binance fetch complete
2026-05-17T07:00:06.545575 | Data ready - 240 rows, last=2026-05-17 07:00:00+05:30
2026-05-17T07:00:06.548577 | data fetched price=77965.92
2026-05-17T07:00:06.549576 | no signal
2026-05-17T07:00:06.550576 | loop end - sleeping
2026-05-17T07:00:06.551575 | sleeping until next candle
2026-05-17T07:30:05.563963 | loop start
2026-05-17T07:30:06.175628 | TwelveData OK - 240 rows
2026-05-17T07:30:06.210845 | TwelveData fetch completed
2026-05-17T07:30:06.951823 | Binance fetch complete
2026-05-17T07:30:07.011820 | Data ready - 240 rows, last=2026-05-17 07:30:00+05:30
2026-05-17T07:30:07.014202 | data fetched price=77755.01
2026-05-17T07:30:07.014202 | no signal
2026-05-17T07:30:07.015240 | loop end - sleeping
2026-05-17T07:30:07.015240 | sleeping until next candle
2026-05-17T08:00:05.017103 | loop start
2026-05-17T08:00:05.573224 | TwelveData OK - 240 rows
2026-05-17T08:00:05.612329 | TwelveData fetch completed
2026-05-17T08:00:06.361829 | Binance fetch complete
2026-05-17T08:00:06.403293 | Data ready - 240 rows, last=2026-05-17 08:00:00+05:30
2026-05-17T08:00:06.407039 | data fetched price=77859.99
2026-05-17T08:00:06.408037 | no signal
2026-05-17T08:00:06.408037 | loop end - sleeping
2026-05-17T08:00:06.409086 | sleeping until next candle
2026-05-17T08:30:05.418242 | loop start
2026-05-17T08:30:06.009240 | TwelveData OK - 240 rows
2026-05-17T08:30:06.039516 | TwelveData fetch completed
2026-05-17T08:30:06.761214 | Binance fetch complete
2026-05-17T08:30:06.806207 | Data ready - 240 rows, last=2026-05-17 08:30:00+05:30
2026-05-17T08:30:06.808601 | data fetched price=77880.86
2026-05-17T08:30:06.809663 | no signal
2026-05-17T08:30:06.809663 | loop end - sleeping
2026-05-17T08:30:06.809663 | sleeping until next candle
2026-05-17T09:00:05.817497 | loop start
2026-05-17T09:00:06.416560 | TwelveData OK - 240 rows
2026-05-17T09:00:06.449950 | TwelveData fetch completed
2026-05-17T09:00:07.233262 | Binance fetch complete
2026-05-17T09:00:07.282482 | Data ready - 240 rows, last=2026-05-17 09:00:00+05:30
2026-05-17T09:00:07.284482 | data fetched price=77955.40
2026-05-17T09:00:07.284482 | no signal
2026-05-17T09:00:07.285484 | loop end - sleeping
2026-05-17T09:00:07.285484 | sleeping until next candle
2026-05-17T09:30:05.294524 | loop start
2026-05-17T09:30:05.912805 | TwelveData OK - 240 rows
2026-05-17T09:30:05.961356 | TwelveData fetch completed
2026-05-17T09:30:06.773018 | Binance fetch complete
2026-05-17T09:30:06.832029 | Data ready - 240 rows, last=2026-05-17 09:30:00+05:30
2026-05-17T09:30:06.833067 | data fetched price=77981.70
2026-05-17T09:30:06.834227 | no signal
2026-05-17T09:30:06.834227 | loop end - sleeping
2026-05-17T09:30:06.835223 | sleeping until next candle
2026-05-17T10:00:05.846953 | loop start
2026-05-17T10:00:06.419612 | TwelveData OK - 240 rows
2026-05-17T10:00:06.453089 | TwelveData fetch completed
2026-05-17T10:00:07.225719 | Binance fetch complete
2026-05-17T10:00:07.266932 | Data ready - 240 rows, last=2026-05-17 10:00:00+05:30
2026-05-17T10:00:07.269026 | data fetched price=78047.61
2026-05-17T10:00:07.269026 | no signal
2026-05-17T10:00:07.270124 | loop end - sleeping
2026-05-17T10:00:07.270124 | sleeping until next candle
2026-05-17T10:30:05.278146 | loop start
2026-05-17T10:30:05.937679 | TwelveData OK - 240 rows
2026-05-17T10:30:05.975015 | TwelveData fetch completed
2026-05-17T10:30:06.807874 | Binance fetch complete
2026-05-17T10:30:06.852872 | Data ready - 240 rows, last=2026-05-17 10:30:00+05:30
2026-05-17T10:30:06.854878 | data fetched price=78112.58
2026-05-17T10:30:06.859614 | no signal
2026-05-17T10:30:06.860878 | loop end - sleeping
2026-05-17T10:30:06.860878 | sleeping until next candle
2026-05-17T11:00:05.866924 | loop start
2026-05-17T11:00:06.478884 | TwelveData OK - 240 rows
2026-05-17T11:00:06.563587 | TwelveData fetch completed
2026-05-17T11:00:07.297005 | Binance fetch complete
2026-05-17T11:00:07.324450 | Data ready - 240 rows, last=2026-05-17 11:00:00+05:30
2026-05-17T11:00:07.325749 | data fetched price=78142.05
2026-05-17T11:00:07.326748 | no signal
2026-05-17T11:00:07.326748 | loop end - sleeping
2026-05-17T11:00:07.326748 | sleeping until next candle
2026-05-17T11:30:05.345631 | loop start
2026-05-17T11:30:06.395993 | TwelveData OK - 240 rows
2026-05-17T11:30:06.447713 | TwelveData fetch completed
2026-05-17T11:30:07.730176 | Binance fetch complete
2026-05-17T11:30:07.791953 | Data ready - 240 rows, last=2026-05-17 11:30:00+05:30
2026-05-17T11:30:07.795980 | data fetched price=78117.69
2026-05-17T11:30:07.796955 | no signal
2026-05-17T11:30:07.797952 | loop end - sleeping
2026-05-17T11:30:07.798953 | sleeping until next candle
2026-05-17T12:00:05.802019 | loop start
2026-05-17T12:00:06.488672 | TwelveData OK - 240 rows
2026-05-17T12:00:06.533716 | TwelveData fetch completed
2026-05-17T12:00:07.823917 | Binance fetch complete
2026-05-17T12:00:07.885076 | Data ready - 240 rows, last=2026-05-17 12:00:00+05:30
2026-05-17T12:00:07.888073 | data fetched price=78050.94
2026-05-17T12:00:07.890087 | no signal
2026-05-17T12:00:07.891077 | loop end - sleeping
2026-05-17T12:00:07.892077 | sleeping until next candle
2026-05-17T12:30:05.902312 | loop start
2026-05-17T12:30:06.656564 | TwelveData OK - 240 rows
2026-05-17T12:30:06.700694 | TwelveData fetch completed
2026-05-17T12:30:08.077494 | Binance fetch complete
2026-05-17T12:30:08.158496 | Data ready - 240 rows, last=2026-05-17 12:30:00+05:30
2026-05-17T12:30:08.161493 | data fetched price=78081.23
2026-05-17T12:30:08.163493 | no signal
2026-05-17T12:30:08.164497 | loop end - sleeping
2026-05-17T12:30:08.165496 | sleeping until next candle
2026-05-17T13:00:05.177685 | loop start
2026-05-17T13:00:05.829064 | TwelveData OK - 240 rows
2026-05-17T13:00:05.863843 | TwelveData fetch completed
2026-05-17T13:00:07.275336 | Binance fetch complete
2026-05-17T13:00:07.329544 | Data ready - 240 rows, last=2026-05-17 13:00:00+05:30
2026-05-17T13:00:07.333566 | data fetched price=78104.87
2026-05-17T13:00:07.334549 | no signal
2026-05-17T13:00:07.336545 | loop end - sleeping
2026-05-17T13:00:07.337545 | sleeping until next candle
2026-05-17T13:30:05.340230 | loop start
2026-05-17T13:30:05.937579 | TwelveData OK - 240 rows
2026-05-17T13:30:05.965457 | TwelveData fetch completed
2026-05-17T13:30:07.273441 | Binance fetch complete
2026-05-17T13:30:07.327431 | Data ready - 240 rows, last=2026-05-17 13:30:00+05:30
2026-05-17T13:30:07.329432 | data fetched price=78123.93
2026-05-17T13:30:07.330438 | no signal
2026-05-17T13:30:07.332432 | loop end - sleeping
2026-05-17T13:30:07.332432 | sleeping until next candle
2026-05-17T14:00:05.335221 | loop start
2026-05-17T14:00:05.933910 | TwelveData OK - 240 rows
2026-05-17T14:00:05.962920 | TwelveData fetch completed
2026-05-17T14:00:07.279372 | Binance fetch complete
2026-05-17T14:00:07.319136 | Data ready - 240 rows, last=2026-05-17 14:00:00+05:30
2026-05-17T14:00:07.322137 | data fetched price=78042.79
2026-05-17T14:00:07.323138 | no signal
2026-05-17T14:00:07.324139 | loop end - sleeping
2026-05-17T14:00:07.326139 | sleeping until next candle
2026-05-17T14:30:05.328617 | loop start
2026-05-17T14:30:05.970196 | TwelveData OK - 240 rows
2026-05-17T14:30:05.998957 | TwelveData fetch completed
2026-05-17T14:30:07.660832 | Binance fetch complete
2026-05-17T14:30:07.707601 | Data ready - 240 rows, last=2026-05-17 14:30:00+05:30
2026-05-17T14:30:07.710598 | data fetched price=78057.86
2026-05-17T14:30:07.711601 | no signal
2026-05-17T14:30:07.712600 | loop end - sleeping
2026-05-17T14:30:07.713601 | sleeping until next candle
2026-05-17T15:00:05.717283 | loop start
2026-05-17T15:00:06.333862 | TwelveData OK - 240 rows
2026-05-17T15:00:06.348365 | TwelveData fetch completed
2026-05-17T15:00:07.732376 | Binance fetch complete
2026-05-17T15:00:07.770345 | Data ready - 240 rows, last=2026-05-17 15:00:00+05:30
2026-05-17T15:00:07.774347 | data fetched price=78097.45
2026-05-17T15:00:07.775349 | no signal
2026-05-17T15:00:07.777345 | loop end - sleeping
2026-05-17T15:00:07.778345 | sleeping until next candle
2026-05-17T15:30:05.781412 | loop start
2026-05-17T15:30:06.405579 | TwelveData OK - 240 rows
2026-05-17T15:30:06.442309 | TwelveData fetch completed
2026-05-17T15:30:07.963365 | Binance fetch complete
2026-05-17T15:30:08.029495 | Data ready - 240 rows, last=2026-05-17 15:30:00+05:30
2026-05-17T15:30:08.032506 | data fetched price=78217.86
2026-05-17T15:30:08.034508 | no signal
2026-05-17T15:30:08.035508 | loop end - sleeping
2026-05-17T15:30:08.036505 | sleeping until next candle
2026-05-17T16:00:05.038070 | loop start
2026-05-17T16:00:05.622325 | TwelveData OK - 240 rows
2026-05-17T16:00:05.646850 | TwelveData fetch completed
2026-05-17T16:00:06.935702 | Binance fetch complete
2026-05-17T16:00:06.968939 | Data ready - 240 rows, last=2026-05-17 16:00:00+05:30
2026-05-17T16:00:06.971939 | data fetched price=78478.44
2026-05-17T16:00:06.972939 | no signal
2026-05-17T16:00:06.974200 | loop end - sleeping
2026-05-17T16:00:06.975913 | sleeping until next candle
2026-05-17T16:30:05.999465 | loop start
2026-05-17T16:30:06.756346 | TwelveData OK - 240 rows
2026-05-17T16:30:06.812511 | TwelveData fetch completed
2026-05-17T16:30:08.170568 | Binance fetch complete
2026-05-17T16:30:08.245762 | Data ready - 240 rows, last=2026-05-17 16:30:00+05:30
2026-05-17T16:30:08.247762 | data fetched price=78405.74
2026-05-17T16:30:08.248764 | no signal
2026-05-17T16:30:08.249765 | loop end - sleeping
2026-05-17T16:30:08.250759 | sleeping until next candle
2026-05-17T17:00:05.254074 | loop start
2026-05-17T17:00:05.853036 | TwelveData OK - 240 rows
2026-05-17T17:00:05.882113 | TwelveData fetch completed
2026-05-17T17:00:07.183270 | Binance fetch complete
2026-05-17T17:00:07.218506 | Data ready - 240 rows, last=2026-05-17 17:00:00+05:30
2026-05-17T17:00:07.221523 | data fetched price=78312.76
2026-05-17T17:00:07.222505 | no signal
2026-05-17T17:00:07.223503 | loop end - sleeping
2026-05-17T17:00:07.224504 | sleeping until next candle
2026-05-17T17:30:05.244651 | loop start
2026-05-17T17:30:05.906294 | TwelveData OK - 240 rows
2026-05-17T17:30:05.954633 | TwelveData fetch completed
2026-05-17T17:30:07.313809 | Binance fetch complete
2026-05-17T17:30:07.375702 | Data ready - 240 rows, last=2026-05-17 17:30:00+05:30
2026-05-17T17:30:07.377706 | data fetched price=78387.13
2026-05-17T17:30:07.379709 | no signal
2026-05-17T17:30:07.380707 | loop end - sleeping
2026-05-17T17:30:07.381707 | sleeping until next candle
2026-05-17T18:00:05.386184 | loop start
2026-05-17T18:00:06.026099 | TwelveData OK - 240 rows
2026-05-17T18:00:06.066885 | TwelveData fetch completed
2026-05-17T18:00:07.438845 | Binance fetch complete
2026-05-17T18:00:07.496423 | Data ready - 240 rows, last=2026-05-17 18:00:00+05:30
2026-05-17T18:00:07.499425 | data fetched price=78400.00
2026-05-17T18:00:07.501426 | no signal
