,datetime,open,high,low,close
64,2025-07-11 17:30:00,117839.42,118303.73,116739.82,116902.9
65,2025-07-11 21:30:00,116918.54,118240.47,116632.58,118191.06
66,2025-07-12 01:30:00,118191.07,118203.39,117187.73,117582.16
67,2025-07-12 05:30:00,117582.16,117910,117151.87,117838.46
68,2025-07-12 09:30:00,117838.72,118130.31,117569.88,117797.06
69,2025-07-12 13:30:00,117797.05,118244.51,117678.2,117870.35
70,2025-07-12 17:30:00,117873.88,117933.08,116940.82,117154.27
71,2025-07-12 21:30:00,117153.9,117696.68,117086.83,117606.56
72,2025-07-13 01:30:00,117606.55,117624.05,117043.11,117472.65
73,2025-07-13 05:30:00,117472.65,117881.39,117238.69,117797.77
74,2025-07-13 09:30:00,117797.58,118110.82,117723.25,118043.07
75,2025-07-13 13:30:00,118043.06,118154.99,117724.96,118130.41
76,2025-07-13 17:30:00,118130.41,119450,118007.47,118716.69
77,2025-07-13 21:30:00,118720.64,119500,118420.72,119011.9
78,2025-07-14 01:30:00,119003.28,119429.54,118290.28,119130.81
79,2025-07-14 05:30:00,119130.81,121400,118949.18,120781.98
80,2025-07-14 09:30:00,120781.98,123231.07,120579.12,122751.9
81,2025-07-14 13:30:00,122757.35,122807.37,121321.12,121463.61
82,2025-07-14 17:30:00,121455.88,122161.58,119600,119867.12
83,2025-07-14 21:30:00,119867.12,120544.49,119172.37,119945.25
84,2025-07-15 01:30:00,119950.06,120484.31,119500,119863.71
85,2025-07-15 05:30:00,119863.71,119973.3,116830.74,117148.04
86,2025-07-15 09:30:00,117148.03,117761.08,116250,116762.15
87,2025-07-15 13:30:00,116762.15,117200,116288,117103.18
88,2025-07-15 17:30:00,117103.19,118464.35,115697.37,116318.4
89,2025-07-15 21:30:00,116318.4,117741.28,116000,116410.21
90,2025-07-16 01:30:00,116409.42,117989.99,116194.03,117781.64
91,2025-07-16 05:30:00,117781.63,118222,117033.23,117499.4
92,2025-07-16 09:30:00,117499.41,118351.67,117298,118238.3
93,2025-07-16 13:30:00,118238.3,119320,118140.55,118800
94,2025-07-16 17:30:00,118799.99,119875.52,118195.89,119170.36
95,2025-07-16 21:30:00,119164.15,120000,118503.42,119304.15
96,2025-07-17 01:30:00,119306.04,120134.8,118425.65,118681.68
97,2025-07-17 05:30:00,118681.67,119234.95,117724.5,118177.96
98,2025-07-17 09:30:00,118174.68,118839.73,117901.23,118373.81
99,2025-07-17 13:30:00,118374.23,119249.7,118000,118016.41
100,2025-07-17 17:30:00,118016.41,119176.92,117469,118937.61
101,2025-07-17 21:30:00,118937.61,119937.6,118400,119032.03
102,2025-07-18 01:30:00,119032.03,120998.76,118456.74,119273.69
103,2025-07-18 05:30:00,119273.7,120890.9,119109.11,120320.1
104,2025-07-18 09:30:00,120315.92,120918.68,119371.18,119446.63
105,2025-07-18 13:30:00,119432.13,119554.47,118430.67,119231.5
106,2025-07-18 17:30:00,119231.51,119586.55,117331,117899.13
107,2025-07-18 21:30:00,117905.28,118116.12,117192.84,117426.36
108,2025-07-19 01:30:00,117426.36,118108.99,116892.42,118023.05
109,2025-07-19 05:30:00,118023.06,118469.93,117700.02,118431.22
110,2025-07-19 09:30:00,118431.22,118472.5,118143.74,118264.24
111,2025-07-19 13:30:00,118264.23,118564.59,118020.38,118408.09
112,2025-07-19 17:30:00,118408.11,118416.33,117700,118114.79
113,2025-07-19 21:30:00,118114.79,118222.49,117650.93,118083.66
114,2025-07-20 01:30:00,118081.52,118222,117337.59,117914.17
115,2025-07-20 05:30:00,117914.17,118230.54,117711,118021.09
116,2025-07-20 09:30:00,118026.92,118279.89,117821.17,118080.01
117,2025-07-20 13:30:00,118080.3,118343.55,117856.43,117942.16
118,2025-07-20 17:30:00,117938.26,118850,117772.61,118726.73
119,2025-07-20 21:30:00,118726.73,118921.76,118000,118201.2
120,2025-07-21 01:30:00,118206.17,118324.63,116525,117312.7
121,2025-07-21 05:30:00,117315.68,118672.53,116565.01,118449.2
122,2025-07-21 09:30:00,118449.31,119745.93,118217.73,119414.15
123,2025-07-21 13:30:00,119414.97,119556.74,118100,118104.65
124,2025-07-21 17:30:00,118104.65,119310.57,117804.8,118383.53
125,2025-07-21 21:30:00,118384.4,118469.22,116681.72,116782.87
126,2025-07-22 01:30:00,116783.78,117712.37,116656.86,117428.79
127,2025-07-22 05:30:00,117428.79,118050.95,116185,117262.61
128,2025-07-22 09:30:00,117262.61,118641.86,116600.5,118044.33
129,2025-07-22 13:30:00,118044.33,119265.55,117533.55,119214.92
130,2025-07-22 17:30:00,119214.8,119677.88,116600,118966.03
131,2025-07-22 21:30:00,118966.03,120288,118437.94,119326.44
132,2025-07-23 01:30:00,119329.1,120300,119247.29,120026.42
133,2025-07-23 05:30:00,120034.21,120180.93,118573.3,118676
134,2025-07-23 09:30:00,118675.98,119058.73,118360,118415.11
135,2025-07-23 13:30:00,118415.1,118691.72,117865.16,118597.48
136,2025-07-23 17:30:00,118597.49,118787.95,117342.21,118648.92
137,2025-07-23 21:30:00,118648.91,118648.91,117377.78,118458.67
138,2025-07-24 01:30:00,118458.67,118840.16,117398,118810.44
139,2025-07-24 05:30:00,118810.44,119328.38,118529.6,118557.79
140,2025-07-24 09:30:00,118558.95,118650.61,117190,118470.55
141,2025-07-24 13:30:00,118470.51,118884.18,118015.69,118654.8
142,2025-07-24 17:30:00,118646.69,119557.7,117870.18,119176.25
143,2025-07-24 21:30:00,119176.32,119495.52,118423.69,119030.64
144,2025-07-25 01:30:00,119030.65,119089.16,118234.02,118397.04
145,2025-07-25 05:30:00,118400,118518.2,115366.47,115400
146,2025-07-25 09:30:00,115400,116181.28,114750,115335.28
147,2025-07-25 13:30:00,115338.91,116800.75,114979.92,116514.27
148,2025-07-25 17:30:00,116514.27,116654.05,114854.2,115728.38
149,2025-07-25 21:30:00,115728.38,117067.09,115455.54,116721.63
150,2025-07-26 01:30:00,116721.63,117706,116603.53,117633.27
151,2025-07-26 05:30:00,117633.27,117804.52,117095.73,117522.69
152,2025-07-26 09:30:00,117522.69,117647.24,117362.39,117371.97
153,2025-07-26 13:30:00,117371.98,118275.79,117368.43,117830.65
154,2025-07-26 17:30:00,117826.4,118320.67,117817.61,118172.6
155,2025-07-26 21:30:00,118172.61,118371.35,117989,118280.01
156,2025-07-27 01:30:00,118280.48,118343.4,117919.44,117969.63
157,2025-07-27 05:30:00,117981.73,118465.72,117865.76,118227.13
158,2025-07-27 09:30:00,118228.69,118504.53,118123.25,118165.53
159,2025-07-27 13:30:00,118165.53,118362.94,117849.99,118133.83
160,2025-07-27 17:30:00,118133.82,118650.8,117932.41,118620.01
161,2025-07-27 21:30:00,118620.01,119581.35,118620,119006.15
162,2025-07-28 01:30:00,119006.15,119800,118754.4,119465.52
163,2025-07-28 05:30:00,119465.52,119839,118977.81,119306.42
164,2025-07-28 09:30:00,119306.42,119709.32,118765.02,118894.66
165,2025-07-28 13:30:00,118894.65,119122.14,118468.15,118827.17
166,2025-07-28 17:30:00,118826.96,119283.89,117880,118165.37
167,2025-07-28 21:30:00,118166.59,118389.65,117380.6,118066.31
168,2025-07-29 01:30:00,118060.48,118348,117482.18,118070.59
169,2025-07-29 05:30:00,118074.43,118814.63,117459.01,118764.01
170,2025-07-29 09:30:00,118756.63,119284.78,118400,118885.92
171,2025-07-29 13:30:00,118885.91,119059.92,118144.32,118601.76
172,2025-07-29 17:30:00,118601.79,119075,117250.08,117365.37
173,2025-07-29 21:30:00,117365.37,118043.31,116900,117483.28
174,2025-07-30 01:30:00,117489.15,117985.02,117049.43,117933.39
175,2025-07-30 05:30:00,117933.39,118249.16,117403.51,118148.05
176,2025-07-30 09:30:00,118148.06,118416.47,117659.95,118121
177,2025-07-30 13:30:00,118121,118494.92,117323.08,117571.99
178,2025-07-30 17:30:00,117572,118809.43,117350,118010.09
179,2025-07-30 21:30:00,118010.09,118052.39,115728.49,116900.01
180,2025-07-31 01:30:00,116900,117935.3,116858,117830.15
181,2025-07-31 05:30:00,117830.15,118621.56,117776.77,118476.4
182,2025-07-31 09:30:00,118476.4,118920,118271.56,118677.41
183,2025-07-31 13:30:00,118677.4,118773.24,118271.4,118345.67
184,2025-07-31 17:30:00,118345.67,118699,117795.18,118288.23
185,2025-07-31 21:30:00,118288.22,118888,116722.22,116757.77
186,2025-08-01 01:30:00,116759.71,116966.54,115500,115761.13
187,2025-08-01 05:30:00,115756.12,116065.12,114136.2,115638.66
188,2025-08-01 09:30:00,115637.69,115923.89,114605,115034.22
189,2025-08-01 13:30:00,115032.4,115319.82,114058.29,115267.54
190,2025-08-01 17:30:00,115267.53,115989.58,113916.85,115317.51
191,2025-08-01 21:30:00,115317.5,115676.41,113142,113247.92
192,2025-08-02 01:30:00,113236.47,114034.88,112659,113248.73
193,2025-08-02 05:30:00,113248.83,113873.19,113150,113871.57
194,2025-08-02 09:30:00,113871.57,114023.58,113424.52,113942.01
195,2025-08-02 13:30:00,113942.01,114005.58,113397.32,113761.44
196,2025-08-02 17:30:00,113761.43,113761.44,112780,112805.74
197,2025-08-02 21:30:00,112810.12,113401.19,112000,112203.87
198,2025-08-03 01:30:00,112203.87,113039.45,112050,112542.74
199,2025-08-03 05:30:00,112542.75,113731.05,111903.68,113580.62
200,2025-08-03 09:30:00,113580.61,113730.08,113319.19,113701.61
201,2025-08-03 13:30:00,113701.62,114238.99,113533.5,113857.28
202,2025-08-03 17:30:00,113858.69,114089,113573.09,113941.38
203,2025-08-03 21:30:00,113941.38,114794.99,113749.99,114331.12
204,2025-08-04 01:30:00,114326.68,114628.23,114059.51,114215.73
205,2025-08-04 05:30:00,114215.7,115000,114121.39,114578.63
206,2025-08-04 09:30:00,114580.09,114792.93,114153.95,114665.21
207,2025-08-04 13:30:00,114665.2,114773.63,114204.09,114504.62
208,2025-08-04 17:30:00,114504.62,115484,114118.18,114818.95
209,2025-08-04 21:30:00,114818.94,115756.06,114696.88,114746.95
210,2025-08-05 01:30:00,114746.94,115363.04,114578.7,115051.85
211,2025-08-05 05:30:00,115056.14,115112.75,114236.33,114241.62
212,2025-08-05 09:30:00,114240.98,114505.4,113706.49,113952.07
213,2025-08-05 13:30:00,113952.07,115079.06,113900,114807.47
214,2025-08-05 17:30:00,114807.46,114890,112622.14,112907.97
215,2025-08-05 21:30:00,112906.96,113750,112779.91,113602.75
216,2025-08-06 01:30:00,113602.75,114223.26,113280.78,114112.95
217,2025-08-06 05:30:00,114112.95,114147,113400.01,113504.04
218,2025-08-06 09:30:00,113504.05,114416.95,113347.87,114220.34
219,2025-08-06 13:30:00,114220.34,114400,113713.32,114226.23
220,2025-08-06 17:30:00,114220.79,115581.51,113566.01,115417.96
221,2025-08-06 21:30:00,115417.1,115749.99,114936.4,115295.57
222,2025-08-07 01:30:00,115293.85,115300.57,114815.28,115028.83
223,2025-08-07 05:30:00,115028.83,115218.91,114410.47,114566.78
224,2025-08-07 09:30:00,114566.78,114901.97,114268.6,114813
225,2025-08-07 13:30:00,114813,116850,114810.9,116535.61
226,2025-08-07 17:30:00,116533.35,116848.27,116040.6,116732.65
227,2025-08-07 21:30:00,116732.64,117609.31,115673.04,117525.79
228,2025-08-08 01:30:00,117525.53,117687,117050.68,117515.49
229,2025-08-08 05:30:00,117515.69,117687,116716.71,116777.39
230,2025-08-08 09:30:00,116777.38,116999.43,116389.06,116851.97
231,2025-08-08 13:30:00,116851.96,116965.67,116331.34,116930.25
232,2025-08-08 17:30:00,116926.53,117330.8,115800,116212.94
233,2025-08-08 21:30:00,116212.95,116924.34,116001.61,116467.8
234,2025-08-09 01:30:00,116468.28,117000,116332.84,116683.79
235,2025-08-09 05:30:00,116683.79,116767.22,116343.34,116394.98
236,2025-08-09 09:30:00,116394.98,116990,116360.86,116772.96
237,2025-08-09 13:30:00,116772.55,117937.89,116762.03,117134.05
238,2025-08-09 17:30:00,117129.7,117247.64,116720,116912.04
239,2025-08-09 21:30:00,116912.04,116972.03,116528.08,116569.86
240,2025-08-10 01:30:00,116569.77,117062.29,116406.01,116492.51
241,2025-08-10 05:30:00,116492.5,118517.15,116480,118515.2
242,2025-08-10 09:30:00,118515.2,118773.35,117477.71,117814.16
243,2025-08-10 13:30:00,117814.17,118517.65,117617.51,118335.59
244,2025-08-10 17:30:00,118335.76,119117.68,118236.36,118803.04
245,2025-08-10 21:30:00,118803.03,118950,118436.64,118675.53
246,2025-08-11 01:30:00,118675.52,119324.08,118081.6,119309.37
247,2025-08-11 05:30:00,119309.37,122161.33,119000.91,121709.49
248,2025-08-11 09:30:00,121709.49,122319.14,121452.53,121522.07
249,2025-08-11 13:30:00,121522.07,121797.44,120248.43,120525
250,2025-08-11 17:30:00,120525,120650.65,119333.35,120298.37
251,2025-08-11 21:30:00,120295.07,120796.74,118541.21,119068.36
252,2025-08-12 01:30:00,119071.05,119188.15,118050,118701.84
253,2025-08-12 05:30:00,118701.83,119300,118607.84,118857.75
254,2025-08-12 09:30:00,118857.75,119178.17,118419,118993.98
255,2025-08-12 13:30:00,118993.97,119065.05,118190.81,118502.05
256,2025-08-12 17:30:00,118502.08,119989,118256.18,119936.26
257,2025-08-12 21:30:00,119938.7,120199.99,119191,119655.97
258,2025-08-13 01:30:00,119661.29,120327,119499.38,120113.18
259,2025-08-13 05:30:00,120109.04,120176.93,119075.08,119466.17
260,2025-08-13 09:30:00,119466.17,119830,118931.34,119579.66
261,2025-08-13 13:30:00,119582.46,120744.18,119457.88,120554.93
262,2025-08-13 17:30:00,120559.28,122242.36,120103,120941.15
263,2025-08-13 21:30:00,120941.16,122900,120941.16,122804.64
264,2025-08-14 01:30:00,122805.14,123740.24,122354.9,123365.63
265,2025-08-14 05:30:00,123365.63,124533,123305.94,123396.86
266,2025-08-14 09:30:00,123396.85,123477.15,121347.31,121773.02
267,2025-08-14 13:30:00,121773.02,122084.58,120725.01,121017.92
268,2025-08-14 17:30:00,121017.92,121216.64,117725.88,118298.79
269,2025-08-14 21:30:00,118290.3,118629.81,117208.97,117997.18
270,2025-08-15 01:30:00,118010.56,118617.45,117388.41,118389.79
271,2025-08-15 05:30:00,118389.79,119209.6,118092.7,119091.68
272,2025-08-15 09:30:00,119090.99,119339.57,118732.11,119053.14
273,2025-08-15 13:30:00,119052.95,119248.66,118682.86,119078.9
274,2025-08-15 17:30:00,119082.83,119225.3,116859.32,117327.19
275,2025-08-15 21:30:00,117326.28,117939.94,116861.73,116997.52
276,2025-08-16 01:30:00,116997.52,117860.44,116925.37,117436.96
277,2025-08-16 05:30:00,117436.95,118028.68,117322.82,117532.82
278,2025-08-16 09:30:00,117532.82,118000,117387.8,117694.76
279,2025-08-16 13:30:00,117698.15,117809.65,117222.01,117469.11
280,2025-08-16 17:30:00,117469.12,117909,117416.82,117768.19
281,2025-08-16 21:30:00,117768.2,117900,117700,117748.04
282,2025-08-17 01:30:00,117748.04,117801.9,117300,117455.68
283,2025-08-17 05:30:00,117455.69,117845.57,117249.49,117769.65
284,2025-08-17 09:30:00,117769.66,118313.42,117767.8,118099.59
285,2025-08-17 13:30:00,118099.59,118565.19,118010.84,118376.1
286,2025-08-17 17:30:00,118376.1,118641.6,118132.02,118302.2
287,2025-08-17 21:30:00,118302.2,118375,117383.2,117656.36
288,2025-08-18 01:30:00,117649.85,118082.45,117445.38,117488.6
289,2025-08-18 05:30:00,117488.59,117633.8,115068,115397.11
290,2025-08-18 09:30:00,115397.12,115807.46,114949.99,115283.52
291,2025-08-18 13:30:00,115283.51,115472.65,114703.26,115015.51
292,2025-08-18 17:30:00,115010.78,116249.99,114863.47,116208.06
293,2025-08-18 21:30:00,116206.56,116888,115900.91,116365.53
294,2025-08-19 01:30:00,116362.83,117046.65,116030.36,116286.76
295,2025-08-19 05:30:00,116286.75,116792.87,114852.97,114864.96
296,2025-08-19 09:30:00,114860.03,115518.52,114420,115020.64
297,2025-08-19 13:30:00,115029.27,115706.16,114837.91,115550.06
298,2025-08-19 17:30:00,115550.05,115922.62,113558.05,113791.91
299,2025-08-19 21:30:00,113791.91,113905.14,112720,113105.4
300,2025-08-20 01:30:00,113097.95,113573.8,112696.56,112856.19
301,2025-08-20 05:30:00,112853.66,113646.85,112555,113521.93
302,2025-08-20 09:30:00,113521.93,113845,113429.11,113491.9
303,2025-08-20 13:30:00,113491.9,114042.83,113023.77,113667.96
304,2025-08-20 17:30:00,113661.58,114336,112344.11,113347.09
305,2025-08-20 21:30:00,113347.08,114458.52,113232,114279.3
306,2025-08-21 01:30:00,114279.3,114627.37,113992.42,114276
307,2025-08-21 05:30:00,114276,114812,113895.87,113953.7
308,2025-08-21 09:30:00,113950.23,114029.01,113550.19,113873.16
309,2025-08-21 13:30:00,113873.16,113976,112975.93,113121.25
310,2025-08-21 17:30:00,113121.24,113980,112561.79,112762.44
311,2025-08-21 21:30:00,112765.93,112950.22,111964,112160.29
312,2025-08-22 01:30:00,112148.58,112833.18,112031.34,112480.3
313,2025-08-22 05:30:00,112480.29,113498.32,112290.84,112890.92
314,2025-08-22 09:30:00,112890.91,113353.64,112661.57,113042.75
315,2025-08-22 13:30:00,113046.98,113275.64,112141.38,112285.28
316,2025-08-22 17:30:00,112292.41,117312.7,111649.75,116366.84
317,2025-08-22 21:30:00,116370.1,117416.73,116104.4,116648.95
318,2025-08-23 01:30:00,116645.36,117186.68,116530.32,116908.68
319,2025-08-23 05:30:00,116911.9,116999.03,115400.02,115509.75
320,2025-08-23 09:30:00,115509.75,115986.17,115492.2,115762.06
321,2025-08-23 13:30:00,115762.08,115830.9,115129.35,115249.95
322,2025-08-23 17:30:00,115261.55,115441.6,114505,114770
323,2025-08-23 21:30:00,114770.01,115154.99,114637.4,115098.49
324,2025-08-24 01:30:00,115100.69,115396.27,114962.64,115383.87
325,2025-08-24 05:30:00,115383.87,115616.53,114880.12,114986.76
326,2025-08-24 09:30:00,114986.76,115247.33,114795.39,114837.1
327,2025-08-24 13:30:00,114839.21,115010.7,114548.45,114697.43
328,2025-08-24 17:30:00,114697.06,114839.65,114310.09,114368.38
329,2025-08-24 21:30:00,114368.39,114865.26,110635,112588.1
330,2025-08-25 01:30:00,112577.95,113677.84,111613.24,113478
331,2025-08-25 05:30:00,113478,113645.32,112135.98,112883.89
332,2025-08-25 09:30:00,112883.89,113034.82,111265.62,111479.54
333,2025-08-25 13:30:00,111480.85,111816.09,110894.14,111189.32
334,2025-08-25 17:30:00,111189.27,112567.58,110555.26,112187.03
335,2025-08-25 21:30:00,112187.03,112932.52,110641.09,110693.42
336,2025-08-26 01:30:00,110693.42,111081.81,109275.74,110127.74
337,2025-08-26 05:30:00,110127.74,110127.74,108670,109899.97
338,2025-08-26 09:30:00,109901.04,110560.24,109762.54,110302.51
339,2025-08-26 13:30:00,110302.51,110460.73,109550,109876
340,2025-08-26 17:30:00,109876,110810.22,109337.48,109657.06
341,2025-08-26 21:30:00,109657.06,111183.3,109432.81,111125.26
342,2025-08-27 01:30:00,111119.96,112399.99,110921.91,111788.01
343,2025-08-27 05:30:00,111788.04,111832.1,110922.63,111426.39
344,2025-08-27 09:30:00,111426.39,111740.09,110639.9,110737.17
345,2025-08-27 13:30:00,110737.17,111406.82,110351.11,111323.01
346,2025-08-27 17:30:00,111323,112683.39,111009.81,112027.96
347,2025-08-27 21:30:00,112027.96,112639.41,111565.09,112078.96
348,2025-08-28 01:30:00,112077.25,112457.03,110930.48,111253.21
349,2025-08-28 05:30:00,111253.22,112049.33,110858.78,112013.83
350,2025-08-28 09:30:00,112013.84,113364.92,111947.95,113127.51
351,2025-08-28 13:30:00,113127.5,113360.49,112810.5,112924.36
352,2025-08-28 17:30:00,112924.36,113480,112380.8,112692.44
353,2025-08-28 21:30:00,112692.43,113216.42,111895.32,111905.45
354,2025-08-29 01:30:00,111905.45,112589,111862.39,112574.85
355,2025-08-29 05:30:00,112574.84,112642.53,111315.03,111712.23
356,2025-08-29 09:30:00,111712.24,111867.31,109907.05,110020.05
357,2025-08-29 13:30:00,110020.06,110287.35,109400,110115.36
358,2025-08-29 17:30:00,110115.36,111505,108089.45,108396.96
359,2025-08-29 21:30:00,108393.3,108852.59,107900.35,108213.98
360,2025-08-30 01:30:00,108207.81,108566.26,107469.13,108378.32
361,2025-08-30 05:30:00,108378.32,108434.85,107369.69,108434.84
362,2025-08-30 09:30:00,108434.85,108667.39,108101.52,108519.24
363,2025-08-30 13:30:00,108514.63,108761.64,108394.7,108681.98
364,2025-08-30 17:30:00,108681.98,108928.79,108202.21,108866.31
365,2025-08-30 21:30:00,108859.29,108920,108608.29,108842.86
366,2025-08-31 01:30:00,108842.87,108849.52,108458.72,108827.93
367,2025-08-31 05:30:00,108827.92,109489.79,108803.04,109226.77
368,2025-08-31 09:30:00,109226.78,109241.73,108518.89,108714.38
369,2025-08-31 13:30:00,108711.75,109111.78,108311.7,108380.17
370,2025-08-31 17:30:00,108380.16,108846.15,108181.54,108803.24
371,2025-08-31 21:30:00,108803.24,109234.14,108550.52,108932.62
372,2025-09-01 01:30:00,108932.62,109239.17,108060.79,108247.95
373,2025-09-01 05:30:00,108247.95,108482.14,107392.76,107646.69
374,2025-09-01 09:30:00,107646.68,109440.53,107250,109433.59
375,2025-09-01 13:30:00,109433.58,109907.51,108160.81,108772.9
376,2025-09-01 17:30:00,108772.89,109533.12,108565.1,108788.19
377,2025-09-01 21:30:00,108788.17,109328.05,108398.31,109213.7
378,2025-09-02 01:30:00,109216.34,109446.26,107448.28,109240.55
379,2025-09-02 05:30:00,109240.55,110621.33,108881.76,110326.51
380,2025-09-02 09:30:00,110326.5,110621.21,109982.85,110241.5
381,2025-09-02 13:30:00,110239.71,110711.07,109577.88,109746.15
382,2025-09-02 17:30:00,109746.14,111801.86,108400,110845.33
383,2025-09-02 21:30:00,110839.53,111149.69,110188.15,110809.89
384,2025-09-03 01:30:00,110809.15,111559.3,110707.81,111247.94
385,2025-09-03 05:30:00,111247.94,111781,110875.93,111044.31
386,2025-09-03 09:30:00,111044.3,111161.58,110533.77,111104.35
387,2025-09-03 13:30:00,111104.37,111730.11,110888.97,111463.71
388,2025-09-03 17:30:00,111463.72,112547.31,111048.8,112239.48
389,2025-09-03 21:30:00,112239.47,112600,111685.22,112240.18
390,2025-09-04 01:30:00,112236.76,112308.14,111657.87,111756.41
391,2025-09-04 05:30:00,111756.4,112235.6,111165.07,111182.13
392,2025-09-04 09:30:00,111182.13,111363.9,110308.92,110486.94
393,2025-09-04 13:30:00,110486.94,111178.6,110436.74,110844.24
394,2025-09-04 17:30:00,110844.25,111158.5,109321,109505.32
395,2025-09-04 21:30:00,109508.92,110225.8,109338,109808.31
396,2025-09-05 01:30:00,109807.39,111756.36,109750,110720.79
397,2025-09-05 05:30:00,110714.48,111497.21,110441.63,111313.82
398,2025-09-05 09:30:00,111316.92,113000,111145.4,112961.08
399,2025-09-05 13:30:00,112961.07,112996.77,112131.82,112350.13
400,2025-09-05 17:30:00,112350.13,113390,110256.44,110714.5
401,2025-09-05 21:30:00,110716.14,111646.73,110202.36,111630.22
402,2025-09-06 01:30:00,111630.21,111710.42,110368.26,110670.02
403,2025-09-06 05:30:00,110670.02,111317.65,110557.34,111093.53
404,2025-09-06 09:30:00,111095.12,111095.15,110702.12,110838.71
405,2025-09-06 13:30:00,110838.7,110980.02,110672.38,110796.75
406,2025-09-06 17:30:00,110798.2,111014.97,110369.7,110398.38
407,2025-09-06 21:30:00,110400.22,110425.94,109993,110060.61
408,2025-09-07 01:30:00,110060.61,110314.34,110044.6,110212.6
409,2025-09-07 05:30:00,110214.21,110758.69,110200.01,110641.71
410,2025-09-07 09:30:00,110641.71,110926.06,110476.93,110766.84
411,2025-09-07 13:30:00,110768.76,111389.94,110718.09,111303.16
412,2025-09-07 17:30:00,111303.15,111403.23,111022.71,111324.58
413,2025-09-07 21:30:00,111324.58,111362.09,110862.83,111257.49
414,2025-09-08 01:30:00,111257.48,111600,110994.41,111129.61
415,2025-09-08 05:30:00,111120.38,111353.43,110600,111040.91
416,2025-09-08 09:30:00,111040.89,111600,110884.74,111264.76
417,2025-09-08 13:30:00,111264.76,112195.49,111236.12,112038.45
418,2025-09-08 17:30:00,112038.45,112940.84,111866.48,112634.02
419,2025-09-08 21:30:00,112634.02,112687.25,112000,112107.76
420,2025-09-09 01:30:00,112119,112528.96,111899.99,112072.57
421,2025-09-09 05:30:00,112072.57,112112.41,111115.35,111711.01
422,2025-09-09 09:30:00,111711.01,113292.96,111632,112999.93
423,2025-09-09 13:30:00,112999.92,113173.91,112411.81,112439.83
424,2025-09-09 17:30:00,112439.27,112975,110765.72,110872.45
425,2025-09-09 21:30:00,110872.47,111414.17,110769.98,111305.71
426,2025-09-10 01:30:00,111305.71,111749.05,111075.1,111549.32
427,2025-09-10 05:30:00,111546.61,111600,110919.55,111541.36
428,2025-09-10 09:30:00,111545.22,112595.54,111362.56,112536.82
429,2025-09-10 13:30:00,112536.85,112847.87,112089.25,112306.06
430,2025-09-10 17:30:00,112306.06,114362.1,112300,113877.22
431,2025-09-10 21:30:00,113880.89,114118.83,113179.9,113610
432,2025-09-11 01:30:00,113611.47,114074.64,113562.73,113983.97
433,2025-09-11 05:30:00,113983.98,114518.45,113703.06,114430.85
434,2025-09-11 09:30:00,114430.84,114497.13,113984.04,114123.13
435,2025-09-11 13:30:00,114123.12,114239.5,113792.77,114048.47
436,2025-09-11 17:30:00,114048.47,114754.95,113433.92,114210
437,2025-09-11 21:30:00,114210,114652.92,114120.35,114464
438,2025-09-12 01:30:00,114463.99,115554.53,114294.81,115540
439,2025-09-12 05:30:00,115540.01,116365.54,115086.52,115235.43
440,2025-09-12 09:30:00,115230,115729.7,115120.42,115142.78
441,2025-09-12 13:30:00,115146.93,115313.84,114903.99,114962.27
442,2025-09-12 17:30:00,114962.25,115535.88,114774.19,115173.79
443,2025-09-12 21:30:00,115168.04,116833.25,115076.96,116793.73
444,2025-09-13 01:30:00,116793.31,116793.31,115846.82,116106.03
445,2025-09-13 05:30:00,116106.03,116378.04,115664.67,116015.98
446,2025-09-13 09:30:00,116015.97,116015.98,115723.27,115840.5
447,2025-09-13 13:30:00,115840.49,116250,115838.79,116036.02
448,2025-09-13 17:30:00,116036.01,116133,115668.86,115840.08
449,2025-09-13 21:30:00,115840.09,115887.29,115177.53,115860.71
450,2025-09-14 01:30:00,115860.7,116058.25,115849.4,115968.35
451,2025-09-14 05:30:00,115968.33,116175,115696.96,115732.02
452,2025-09-14 09:30:00,115732.73,116006.59,115511,115856.99
453,2025-09-14 13:30:00,115856.99,116226.61,115805.98,115862.27
454,2025-09-14 17:30:00,115862.27,115939.33,115219.14,115270.92
455,2025-09-14 21:30:00,115270.94,115713.17,115235.34,115693.34
456,2025-09-15 01:30:00,115693.34,116146.99,115166,115314.13
457,2025-09-15 05:30:00,115314.12,115633.35,114865.08,115471.53
458,2025-09-15 09:30:00,115471.52,116802,115435.5,115856.02
459,2025-09-15 13:30:00,115856.01,115856.03,114642,115091.92
460,2025-09-15 17:30:00,115091.92,115120,114395.84,114876
461,2025-09-15 21:30:00,114870.22,115594.82,114617.6,115327.01
462,2025-09-16 01:30:00,115326.01,115644.2,115219.56,115381.08
463,2025-09-16 05:30:00,115381.07,115553.74,114969.53,115324.37
464,2025-09-16 09:30:00,115324.36,116037.57,114951.5,115867.8
465,2025-09-16 13:30:00,115867.79,116010.18,115227.23,115298.02
466,2025-09-16 17:30:00,115298.01,115949.91,114750,115940.01
467,2025-09-16 21:30:00,115942.02,116940,115630.62,116866.13
468,2025-09-17 01:30:00,116866.14,117000,116635.13,116832.56
469,2025-09-17 05:30:00,116832.56,117146.19,116411.29,116415.29
470,2025-09-17 09:30:00,116415.29,117327.24,116200.62,117208.39
471,2025-09-17 13:30:00,117208.4,117261.66,116263.9,116278.64
472,2025-09-17 17:30:00,116278.63,116537.55,115500.01,115909.49
